50022069	3
50022065	3
50022067	3
50022068	3
50022071	3
50022660	3
50022066	3
50022070	3
50021972	3
50022129	3
50022000	3
50022208	3
50022207	3
50021987	3
50021993	3
50022189	3
50022188	3
50022191	3
50022190	3
50021975	3
50022138	3
50022139	3
50021919	3
50022046	3
50022657	3
50022047	3
50022045	3
50022003	3
50022216	3
50022217	3
50021983	3
50022161	3
50022160	3
50021976	3
50022141	3
50022142	3
50022140	3
50021986	3
50022171	3
50022169	3
50022170	3
50022172	3
50021999	3
50022205	3
50022206	3
50021970	3
50022124	3
50022001	3
50022209	3
50022211	3
50022210	3
50022212	3
50021967	3
50022115	3
50022116	3
50021969	3
50022122	3
50022123	3
50022121	3
50022005	3
50022223	3
50022222	3
50021964	3
50022104	3
50022106	3
50022105	3
50022103	3
50021989	3
50022176	3
50022177	3
50022178	3
50021990	3
50022182	3
50022180	3
50022181	3
50022179	3
50021980	3
50022151	3
50022152	3
50022153	3
50022154	3
50022148	3
50022149	3
50022150	3
50021995	3
50022196	3
50022193	3
50022195	3
50022194	3
50022197	3
50021998	3
50022204	3
50022203	3
50021966	3
50022112	3
50022114	3
50022113	3
50021922	3
50022059	3
50022061	3
50022062	3
50022058	3
50022063	3
50022659	3
50022060	3
50021961	3
50022090	3
50022091	3
50022089	3
50022088	3
50022092	3
50021968	3
50022119	3
50022117	3
50022118	3
50022120	3
50021977	3
50022145	3
50022143	3
50022144	3
50021979	3
50022147	3
50021974	3
50022136	3
50022135	3
50022137	3
50022134	3
50021978	3
50022146	3
50021981	3
50022157	3
50022156	3
50022155	3
50022158	3
50021996	3
50022198	3
50022199	3
50025777	3
50025555	3
50025542	3
50025572	3
50025571	3
50025573	3
50025547	3
50025772	3
50025773	3
50025774	3
50025775	3
50025548	3
50025756	3
50025758	3
50025584	3
50025762	3
50025759	3
50025761	3
50025760	3
50025757	3
50025764	3
50025765	3
50025766	3
50025557	3
50025559	3
50025562	3
50025558	3
50025560	3
50025563	3
50025561	3
50025545	3
50025776	3
50025752	3
50025755	3
50025754	3
50025753	3
50025546	3
50025738	3
50025769	3
50025768	3
50025770	3
50025771	3
50025767	3
50025549	3
50025720	3
50025719	3
50025543	3
50025749	3
50025750	3
50025541	3
50025741	3
50025567	3
50025742	3
50025564	3
50025568	3
50025740	3
50025743	3
50025745	3
50025748	3
50025746	3
50025744	3
50025747	3
50025566	3
50025570	3
50025569	3
50025739	3
50005867	1
50000436	1
3035	1
50000557	1
50001748	1
50011153	1
50010160	1
50011123	1
50011127	1
50011129	1
50011130	1
50011159	1
50011165	1
50011167	1
50011161	1
50010159	1
50010167	1
50010402	1
50010158	1
50025884	1
50025883	1
50025885	1
50001705	6
211507	6
50001407	6
50001405	6
50008399	6
50015740	6
50015733	6
50015885	6
50001715	6
50015887	6
50015642	6
50015658	6
50015665	6
50015664	6
50015659	6
50015660	6
50015657	6
50015668	6
50015666	6
50015670	6
50015667	6
50015663	6
50015662	6
50015669	6
50015661	6
50015744	6
50015746	6
50015739	6
50015734	6
50020645	6
50022455	6
50022489	6
211509	6
50001382	6
50008276	6
50006281	6
50006282	6
50006299	6
50006316	6
50011364	6
50010339	6
50010342	6
50010340	6
50011360	6
50011361	6
50011363	6
50006283	6
50006330	6
50006331	6
50006318	6
50006319	6
50006320	6
50006321	6
50006322	6
50006323	6
50006324	6
50006325	6
50006326	6
50006332	6
50006333	6
50006327	6
50006328	6
50006329	6
50006334	6
50006284	6
50006349	6
50006350	6
50006343	6
50006346	6
50006347	6
50006344	6
50006348	6
50006351	6
50006354	6
50006355	6
50006335	6
50006336	6
50006337	6
50006338	6
50006339	6
50006340	6
50006341	6
50006342	6
50006345	6
50006352	6
50006353	6
50006285	6
50006357	6
50006356	6
50006287	6
50006377	6
50006378	6
50006367	6
50006379	6
50006375	6
50006376	6
50006368	6
50006288	6
50006381	6
50006382	6
50006383	6
50006384	6
50006385	6
50006386	6
50006387	6
50006390	6
50006392	6
50006388	6
50006389	6
50006396	6
50006296	6
50006469	6
50006470	6
50006471	6
50006473	6
50006474	6
50010354	6
50010353	6
50006456	6
50006457	6
50006458	6
50006459	6
50006460	6
50006462	6
50006463	6
50006464	6
50006465	6
50006466	6
50006467	6
50006468	6
50010352	6
50006297	6
50006363	6
50006365	6
50006455	6
50006290	6
50006400	6
50006401	6
50006402	6
50006403	6
50006409	6
50006404	6
50006405	6
50006406	6
50006407	6
50006408	6
50006291	6
50006421	6
50006422	6
50006412	6
50006413	6
50006415	6
50006416	6
50006417	6
50006419	6
50006420	6
50006423	6
50006424	6
50006425	6
50006286	6
50006373	6
50006398	6
50006399	6
50006369	6
50006370	6
50006371	6
50006372	6
50010349	6
50010348	6
50006451	6
50006293	6
50006442	6
50006443	6
50006444	6
50006445	6
50006446	6
50006447	6
50006448	6
50006428	6
50006429	6
50006430	6
50006431	6
50006432	6
50006433	6
50006434	6
50006435	6
50006436	6
50006437	6
50006438	6
50006439	6
50006440	6
50006441	6
50006294	6
50006450	6
50006452	6
50006453	6
50006454	6
50010351	6
50010350	6
50006295	6
50006477	6
50011553	6
50010345	6
50011372	6
50011371	6
50011552	6
50011554	6
50006298	6
50011441	6
50011446	6
50011447	6
50011449	6
50011448	6
50011500	6
50011502	6
50011504	6
50011501	6
50011503	6
50011505	6
50011506	6
50011507	6
50011508	6
50011509	6
50011510	6
50011511	6
50008442	6
50008443	6
50008448	6
50006414	6
50008446	6
50008444	6
50008447	6
50008445	6
50011445	6
50011551	6
50010346	6
50006380	6
50006397	6
50006395	6
50010318	6
50006308	6
50011367	6
50011365	6
50011366	6
50011368	6
50011369	6
50011370	6
50008439	6
50006366	6
50006475	6
50006418	6
50006449	6
50006427	6
50008441	6
50011359	6
50006313	6
50006314	6
50006315	6
50006317	6
50006359	6
50006360	6
50006361	6
50006362	6
50006364	6
50006300	6
50006301	6
50006302	6
50006303	6
50006304	6
50006305	6
50006306	6
50006307	6
50006309	6
50006310	6
50006311	6
50006476	6
50010321	6
50010338	6
50006358	6
50010322	6
50011438	6
50011442	6
50011439	6
50011440	6
50011443	6
50011477	6
50011478	6
50011480	6
50011479	6
50011481	6
50011482	6
50011483	6
50011484	6
50011485	6
50011487	6
50011490	6
50011488	6
50011491	6
50011496	6
50011493	6
50011494	6
50011489	6
50011492	6
50011495	6
50011497	6
50011498	6
50011499	6
50011512	6
50011519	6
50011520	6
50011444	6
50011450	6
50011513	6
50011514	6
50011515	6
50011516	6
50011517	6
50011518	6
50011521	6
50011522	6
50011524	6
50011525	6
50011527	6
50011528	6
50011526	6
50011523	6
50011529	6
50011537	6
50011538	6
50011530	6
50011531	6
50011532	6
50011533	6
50011534	6
50011535	6
50011536	6
50011539	6
50011540	6
50011542	6
50011541	6
50011543	6
50011544	6
50011545	6
50011546	6
50011548	6
50011547	6
50011549	6
50011550	6
50008280	6
211502	6
50001415	6
50001385	6
50015639	6
50015648	6
50015649	6
50015650	6
50015821	6
50015822	6
50015834	6
50022491	6
50022492	6
50001732	6
50003823	6
50001403	6
50010098	6
50015568	6
50015671	6
50015571	6
50015575	6
50015576	6
50015570	6
50015577	6
50015572	6
50015573	6
50015574	6
50015771	6
50001733	6
50015774	6
50005519	6
50015785	6
50015783	6
50015784	6
50015786	6
50015778	6
50015812	6
50015813	6
50015811	6
50015777	6
50001731	6
50015810	6
50015809	6
50015779	6
50015776	6
50005522	6
50008287	6
50015804	6
50015800	6
50015803	6
50015806	6
50015801	6
50015805	6
50015798	6
50015802	6
50015799	6
50015775	6
50001734	6
50015793	6
50015789	6
50015795	6
50015790	6
50015791	6
50015794	6
50015796	6
50015792	6
50015788	6
50022733	6
50015915	6
50015919	6
50015916	6
50015918	6
50015917	6
50022485	6
50015230	6
50015249	6
50015239	6
50015241	6
50015240	6
50015231	6
50015233	6
50015234	6
50015248	6
50015243	6
50015246	6
50015244	6
50015245	6
50015242	6
50015232	6
50005526	6
50015236	6
50015237	6
50015238	6
50015235	6
50015455	6
50015638	6
50015643	6
50015647	6
50015646	6
50015644	6
50015462	6
50001727	6
50015836	6
50015948	6
50015494	6
50015496	6
50018250	6
50015502	6
50015498	6
50015495	6
50003711	6
50015461	6
50001400	6
50015490	6
50015946	6
50015491	6
50015482	6
50015835	6
50015485	6
50015488	6
50015489	6
50015483	6
50015484	6
50015487	6
50022470	6
50015566	6
50015673	6
50015679	6
50015675	6
50015674	6
50015680	6
50015678	6
50015676	6
50015672	6
50015677	6
50015200	6
50015651	6
50015827	6
50015202	6
50015825	6
50022451	6
50019999	6
50020002	6
50020000	6
50020626	6
50019997	6
50022663	6
50022704	6
50020629	6
50015652	6
50015654	6
50015653	6
50022450	6
50020001	6
50022453	6
50020627	6
50019998	6
50015886	6
50001406	6
50015892	6
50015888	6
50015952	6
50022373	6
50022417	6
50022419	6
50022421	6
50022418	6
50022420	6
50020617	6
50020958	6
50020959	6
50020960	6
50020957	6
50022397	6
50020618	6
50015841	6
50020963	6
50020962	6
50020965	6
50020961	6
50022495	6
50020964	6
50021837	6
50022571	6
50020625	6
50021840	6
50020006	6
50015837	6
50015458	6
50015457	6
50020640	6
50020633	6
50020632	6
50020634	6
50020635	6
50020636	6
50020639	6
50020638	6
50020641	6
50003714	6
50015655	6
50015656	6
50022497	6
50020614	6
50020949	6
50020946	6
50020948	6
50020945	6
50020947	6
50020615	6
50020953	6
50020950	6
50020956	6
50020952	6
50020951	6
50024773	6
50008274	6
50001412	6
50005527	6
50001717	6
50008324	6
50010417	6
50015842	6
50015929	6
50015924	6
50015931	6
50015921	6
50015745	6
50015930	6
50015922	6
50022487	6
50022699	6
50006533	6
50015816	6
50015879	6
50015847	6
50015880	6
50015955	6
50001709	6
50012081	7
50023945	7
50010817	4
50010936	4
50010795	4
50010807	4
50010789	4
50010791	4
50010803	4
50010792	4
50010810	4
50010816	4
50011414	4
50010797	4
50010805	4
50010800	4
50010790	4
50010815	4
50010793	4
50010798	4
50010814	4
50010794	4
50010801	4
50010812	4
50010808	4
50010813	4
50013794	4
50010796	4
50019249	4
50019254	4
50019246	4
50019251	4
50019247	4
50011988	4
50011977	4
50011981	4
50011983	4
50011990	4
50011982	4
50011991	4
50011993	4
50011994	4
50011995	4
50011997	4
50011992	4
50011999	4
50012000	4
50012002	4
50012003	4
50012004	4
50012005	4
50012006	4
50012001	4
50011980	4
50011978	4
50011986	4
50011979	4
50011998	4
50011984	4
50011996	4
50011987	4
50022691	4
50022694	4
50022693	4
50022692	4
50024624	4
50023283	4
50023285	4
50023325	4
50023289	4
50023286	4
50023324	4
50023287	4
50023288	4
50023290	4
50023284	4
50023294	4
50023327	4
50023326	4
50023328	4
50023293	4
50023292	4
50003770	7
50001948	7
50004195	7
50003790	7
50004196	7
140114	7
140115	7
50003792	7
50003791	7
1402	7
50003773	7
140116	7
50003793	7
1403	7
50021422	7
50003848	7
50003850	7
110216	7
110202	7
110206	7
110207	7
110211	7
110212	7
110215	7
50003213	7
50002415	7
50003321	7
110520	7
50003849	7
50003333	7
50003329	7
50003325	7
50003328	7
50003336	7
110204	7
110510	7
50011377	7
50016444	7
50008209	7
50016573	7
50023706	7
50023708	7
50001810	7
50013014	7
50013151	7
110210	7
110205	7
50012307	7
110508	7
110511	7
50012320	7
50008759	7
110203	7
110201	7
110502	7
50019041	7
50010613	7
50010605	7
50018323	7
50008351	7
110308	7
110209	7
110805	7
110808	7
110809	7
50016214	7
50016195	7
50016201	7
50016202	7
50016200	7
50016197	7
50016198	7
50016199	7
50019358	7
50019357	7
50019353	7
50019360	7
50019359	7
50019354	7
50019355	7
50019356	7
50016203	7
50016447	7
50016209	7
50016446	7
50016204	7
50016208	7
50016210	7
50016448	7
50016206	7
50018265	7
50016207	7
50016189	7
50016191	7
50016194	7
50016192	7
50016193	7
50016190	7
50016213	7
50020262	7
50019510	7
50019514	7
50019515	7
50019512	7
50019511	7
50019513	7
50019318	7
50019325	7
50019319	7
50019323	7
50019327	7
50019332	7
50019336	7
50019334	7
50019328	7
50019320	7
50019333	7
50019339	7
50019322	7
50019329	7
50019330	7
50019338	7
50019331	7
50019337	7
50019340	7
50019326	7
50019324	7
50019321	7
50019368	7
50020174	7
50019341	7
50016220	7
50019352	7
50019345	7
50019347	7
50019349	7
50019344	7
50019348	7
50019346	7
50019351	7
50022650	7
50019309	7
50019310	7
50019313	7
50019312	7
50019361	7
50019364	7
50019362	7
50019363	7
50019365	7
50019812	7
50019814	7
50019815	7
50019813	7
50019494	7
50016205	7
50019498	7
50019497	7
50019496	7
50019495	7
50019499	7
50003312	7
50003311	7
50003289	7
50003789	7
50011095	7
50018906	7
50025381	7
50025380	7
111703	7
50005051	7
50005262	7
50005263	7
50005265	7
50005268	7
120802	7
50021704	7
50023278	7
50023280	7
50023279	7
50023277	7
50005050	7
50011826	7
50006510	7
50006511	7
50002920	7
50002924	7
50002925	7
50002926	7
350116	7
50011827	7
50011828	7
50018880	7
50018883	7
50018887	7
50018890	7
50018889	7
50018894	7
50018884	7
50018886	7
50018937	7
50018881	7
50018885	7
50018882	7
50018888	7
50009211	7
50018326	7
50018606	7
50018612	7
50018679	7
50018623	7
50018602	7
50019165	7
50018599	7
50018605	7
50018609	7
50018608	7
50018600	7
50018614	7
50018603	7
50019616	7
50018613	7
50018607	7
50018610	7
50018615	7
50018604	7
50018616	7
50018618	7
50018617	7
50018621	7
50018620	7
50018622	7
50018619	7
50018601	7
50025807	7
50023335	7
50025835	7
50008482	7
50020180	7
50020181	7
50020186	7
50020185	7
50020182	7
50020187	7
50020184	7
50020183	7
50018909	7
110219	7
50018919	7
50018915	7
50018925	7
50018930	7
50018922	7
50018924	7
50018935	7
50018910	7
50018921	7
50018923	7
50018914	7
50018917	7
50018934	7
50018928	7
50018912	7
50018913	7
50018936	7
50018929	7
50018920	7
50018927	7
50018931	7
50018918	7
50018932	7
50018916	7
50018926	7
50024094	7
50005266	7
50010614	7
50012579	7
50012584	7
50024110	7
50024095	7
50012580	7
50012585	7
50024111	7
50024147	7
50024096	7
50012581	7
50012586	7
50024112	7
50024097	7
50003481	7
50003477	7
50012846	7
50006253	7
50006254	7
50006255	7
50006256	7
50006257	7
50012847	7
140916	7
50025220	7
50024115	7
50003600	7
50003483	7
50006264	7
50003484	7
140915	7
141201	7
50006259	7
50006260	7
50006261	7
50006262	7
140908	7
50011767	7
50006263	7
50009079	7
50008648	7
50009798	7
50009183	7
50006827	7
50020219	7
50023761	7
50003482	7
140909	7
50003479	7
50024113	7
50024114	7
50024109	7
50003774	7
50005267	7
50005729	7
50006265	7
50005722	7
50003781	7
50003327	7
140912	7
50010608	7
50008682	7
50008681	7
50010367	7
50005718	7
1104	7
50008683	7
50025361	7
50025701	7
50024944	7
50023360	7
50024102	7
50024123	7
50025268	7
50024122	7
50024104	7
50012617	7
50022561	7
50024100	7
150704	7
50006247	7
1507	7
150708	7
150705	7
150706	7
150701	7
50005192	7
50005723	7
50010018	7
50003324	7
50001817	7
50006249	7
50006250	7
50006251	7
50006252	7
50003326	7
50012587	7
50012588	7
50012589	7
50010607	7
50024099	7
50002918	7
50002927	7
50006524	7
50006526	7
50006525	7
50006527	7
50015940	7
50018822	7
50018821	7
50018818	7
50018892	7
50002928	7
50018820	7
50018893	7
50018824	7
50018816	7
50018891	7
50018817	7
50018826	7
50023274	7
50023275	7
50008179	7
50003802	7
50008183	7
50009121	7
50010259	7
50008181	7
50008182	7
50008184	7
50016445	7
50024139	7
50018870	7
50018815	7
50018825	7
50018874	7
50018823	7
50018814	7
50018869	7
50002922	7
50006521	7
50006523	7
50006522	7
50015939	7
50018873	7
50018871	7
50018872	7
50023281	7
50024138	7
50024143	7
50024144	7
50024140	7
50024142	7
50024145	7
50024141	7
50024146	7
50024103	7
50024101	7
50005264	7
50008661	7
50012582	7
50012583	7
50025382	7
50023351	7
50024124	7
50024098	7
50024117	7
50024121	7
50024118	7
50024116	7
50024119	7
50024120	7
110507	7
50012165	7
50012166	7
50012167	7
50020196	7
111201	7
110501	7
211710	7
111409	7
50018945	7
50021168	7
50021170	7
50021172	7
50021174	7
50021173	7
50021175	7
50021176	7
50021177	7
50021169	7
50021171	7
50018948	7
111219	7
110514	7
50001718	7
50008352	7
50010847	7
50010849	7
50010848	7
50008353	7
50008354	7
50008355	7
50008356	7
50008358	7
50022574	7
50018938	7
50018939	7
50012600	7
50012601	7
50006267	7
50012637	7
50012622	7
50012624	7
50012625	7
50012626	7
50012627	7
50012632	7
50012633	7
50012634	7
50012635	7
50012638	7
50012639	7
50012641	7
50012643	7
50012644	7
50012628	7
50012623	7
50012640	7
50012642	7
50018855	7
50019241	7
50012630	7
50012631	7
50012629	7
50012636	7
50008551	7
150805	7
150802	7
50003366	7
150807	7
111202	7
150804	7
150809	7
50012605	7
50012615	7
50010687	7
50019471	7
50019464	7
50009078	7
50010757	7
111211	7
50008331	7
111217	7
50008869	7
50008350	7
50018858	7
50018850	7
50018853	7
50018845	7
50021132	7
50018947	7
50021292	7
50021288	7
50021289	7
50021293	7
50021290	7
50021291	7
50021294	7
50021133	7
50021245	7
50021247	7
50021244	7
50021243	7
50021254	7
50021251	7
50021249	7
50021250	7
50021252	7
50021248	7
50021263	7
50021255	7
50021259	7
50021262	7
50021258	7
50021253	7
50021256	7
50021257	7
50021261	7
50021246	7
50021260	7
140117	7
50019240	7
50019250	7
50012700	7
50012696	7
50012697	7
50012698	7
50012699	7
50012704	7
50012703	7
50021239	7
50021200	7
50021205	7
50021199	7
50021235	7
50021238	7
50021203	7
50021201	7
50021202	7
50021236	7
50021237	7
50021240	7
50021241	7
50021242	7
50019252	7
50021296	7
50021204	7
50021206	7
50024368	7
50024346	7
111220	7
111215	7
50012613	7
50010586	7
50012606	7
50024369	7
50008334	7
50008333	7
50012611	7
50021056	7
50018859	7
50021061	7
50021062	7
50021058	7
50018943	7
50021054	7
50018944	7
50021299	7
50021063	7
50021295	7
50021297	7
50021298	7
50021059	7
50012610	7
50024300	7
50008335	7
50008332	7
50012616	7
50019018	7
50019232	7
50019282	7
50024389	7
50012618	7
50012619	7
50012620	7
50014827	7
50024394	7
111214	7
50012608	7
50024248	7
111405	7
111407	7
111403	7
111404	7
50024258	7
50012603	7
50018849	7
111204	7
50024400	7
50012602	7
50012607	7
50012609	7
50012612	7
50012614	7
50012621	7
50012604	7
50024253	7
50007222	7
50018946	7
50018846	7
111406	7
50005752	7
50005753	7
50005754	7
50003934	7
50005755	7
50010956	7
50012734	7
50012723	7
50014808	7
50016061	7
50016239	7
50018243	7
50024646	7
50024647	7
50024649	7
50024648	7
50024650	7
50005757	7
211702	7
211703	7
50005117	7
50005759	7
50005119	7
50005122	7
50011905	7
50011937	7
50011403	7
211704	7
50012909	7
50024642	7
211707	7
50005756	7
50005758	7
50005113	7
50005090	7
50005123	7
50006839	7
50024652	7
50005747	7
50005749	7
50005748	7
50005750	7
50005751	7
50024643	7
50024644	7
50005730	7
50005118	7
50005734	7
50005735	7
50005731	7
50005736	7
211711	7
50005120	7
50005737	7
50005738	7
50005739	7
50005742	7
50011755	7
50005741	7
50005743	7
50012645	7
50001879	7
50004418	7
50005114	7
50005914	7
50005912	7
50012646	7
50012648	7
50012649	7
50012650	7
50012655	7
50012660	7
50012665	7
50012667	7
50012668	7
50012670	7
50012671	7
50012669	7
50024651	7
50012676	7
50005823	7
50012677	7
50012679	7
50012681	7
50012684	7
50012685	7
50012689	7
50012691	7
50012692	7
50012695	7
50012702	7
50012705	7
50012707	7
50012783	7
50012687	7
50012708	7
50013851	7
50014809	7
50024635	7
50024636	7
50010731	7
50012716	7
50012717	7
50012718	7
50012719	7
50012720	7
50012721	7
50012722	7
50012725	7
50012726	7
50012727	7
50012750	7
50012751	7
50012767	7
50024640	7
50024639	7
50024657	7
50013477	7
50013494	7
50013483	7
50013479	7
50013480	7
50013491	7
50013478	7
50013496	7
50013492	7
50024653	7
50016353	7
50016354	7
50016357	7
50016359	7
50016356	7
50016358	7
50016355	7
50024637	7
50024638	7
50008870	7
50022537	7
211708	7
50022538	7
50024641	7
50012731	7
50013216	7
50011917	7
50012724	7
50005918	7
50012682	7
50012683	7
50012688	7
50012701	7
50012706	7
50012730	7
50012732	7
50012733	7
50012735	7
50012746	7
50012747	7
50012748	7
50014225	7
50022398	7
50024658	7
350511	7
50003881	7
350301	7
350401	7
50001813	7
50012136	7
50012137	7
50016745	7
50008224	7
50020200	7
50019790	7
50015563	7
50018263	7
50015382	7
50015558	7
50015562	7
50015560	7
350503	7
50022734	7
50022735	7
50022736	7
50022737	7
50022739	7
50022738	7
50023116	7
50023117	7
50026084	7
50025785	7
50009808	7
50026077	7
50025615	7
50025819	7
121616	7
50005174	7
50012142	7
50005053	7
50001818	7
50012144	7
50012145	7
50012146	7
50008740	7
50012143	7
121703	7
121702	7
50011866	7
121704	7
120611	7
121705	7
50006478	7
50006479	7
50006480	7
50006481	7
50006482	7
50006483	7
50006484	7
50006485	7
50006486	7
50006487	7
50006488	7
50006489	7
50006491	7
50006492	7
50006493	7
50006494	7
50006495	7
50008110	7
50010568	7
50008109	7
50006490	7
50008652	7
50011867	7
50008739	7
50016482	7
50016483	7
50016488	7
50016484	7
50016489	7
50016107	7
50019650	7
50019649	7
50011973	7
50012067	7
120608	7
120612	7
50005137	7
350121	7
350122	7
50003367	7
50012158	7
50012159	7
50012147	7
50008317	7
50012148	7
50012149	7
50005887	7
50006534	7
50008316	7
50008741	7
50005009	7
50012934	7
1205	7
50003318	7
50020192	7
50003405	7
50003408	7
50003320	7
350123	7
50003406	7
50008106	7
50020193	7
350404	7
50002890	7
50000360	7
350310	7
350407	7
50008554	7
50012101	7
50013195	7
50008553	7
50008544	7
50006278	7
50002899	7
50002901	7
350409	7
350307	7
350406	7
50002889	7
350408	7
50008383	7
50008372	7
50008566	7
50005926	7
50012135	7
150806	7
50004394	7
50011868	7
50011869	7
50011871	7
50011872	7
50011870	7
50012955	7
50008542	7
50008555	7
50008563	7
50008557	7
350402	7
50017589	7
50018327	7
50017072	7
50008552	7
50022648	7
50006508	7
50004363	7
50002809	7
50002535	7
350709	7
350502	7
50012097	7
50002898	7
50002894	7
50008543	7
50003465	7
50005928	7
50004204	7
50002900	7
50004399	7
50004402	7
50002532	7
50005929	7
50011733	7
50013035	7
50013037	7
50013039	7
50008330	7
50003464	7
50008361	7
50003987	7
50005270	7
50006844	7
50006845	7
50008366	7
50008368	7
50008369	7
50016465	7
50013609	7
50002533	7
50008362	7
50002896	7
50012959	7
50013008	7
50013009	7
50013011	7
50012960	7
50013010	7
50008556	7
350504	7
50018103	7
50015397	7
350507	7
50002893	7
50018218	7
50003695	7
50013007	7
50012099	7
50003369	7
50011873	7
50011874	7
50011875	7
50011876	7
50015138	7
50013021	7
50013022	7
50013023	7
50013024	7
50013025	7
50013026	7
50013027	7
50013028	7
50013029	7
50013030	7
50013031	7
50013032	7
50013033	7
50013034	7
50013036	7
50013038	7
50013040	7
50013041	7
50013042	7
50013043	7
50013044	7
50013045	7
50013047	7
50013049	7
50013050	7
50013051	7
50013046	7
50013048	7
50008365	7
50008363	7
50000013	7
50011877	6
50011880	6
50024645	6
50011885	6
50011941	6
50023391	6
50024654	6
50011878	6
50011881	6
50024656	6
50011938	6
50012826	6
50011879	6
50024633	6
50011884	6
50024631	6
50024655	6
150803	6
50011882	6
50011887	6
50024630	6
50024634	6
50022661	6
50024632	6
50012083	6
50005180	6
50009106	6
50008389	6
50010409	6
50008392	6
50014749	6
50008545	6
350712	6
50004998	6
50004999	6
50005003	6
50005219	6
50003468	6
50005217	6
50005218	6
350208	6
350210	6
50018398	6
50018408	6
50018399	6
50018400	6
50018402	6
50018404	6
50018405	6
50018406	6
50018407	6
50018409	6
50018410	6
50018401	6
50018403	6
50023375	6
50008548	6
350202	6
50005015	6
50005016	6
50005017	6
50005019	6
50002916	6
50000118	6
50002910	6
50005018	6
50023393	6
50023392	6
50024626	6
350203	6
50011883	6
50008376	6
50008385	6
50024627	6
50010567	6
350201	6
350212	6
50004396	6
50005000	6
50005002	6
50023690	6
50018411	6
50018412	6
50010611	6
50003469	6
50023376	6
50003470	6
50010612	6
50009104	6
50023687	6
350215	6
50009107	6
50015979	6
50014743	6
50023688	6
50005183	6
50005466	6
50022662	6
50023374	6
50023686	6
50005011	6
350213	6
50024629	6
50024628	6
50010401	6
2801	6
50005251	6
50003854	6
50005250	6
50005253	6
50007278	6
50010020	6
50010021	6
50010022	6
50010042	6
50007125	6
50014247	6
50018424	6
50018425	6
50018427	6
50018426	6
50021417	6
50005255	6
50023052	6
50023063	6
50023062	6
50021415	6
50023039	6
50023043	6
50023041	6
50023042	6
50023044	6
50023045	6
50023046	6
50023047	6
50023040	6
50023048	6
50026085	6
50021419	6
50021413	6
50023032	6
50023061	6
50021420	6
50023059	6
50023030	6
50023031	6
50023033	6
50023036	6
50023034	6
